Waktu Tarik,Sumber,Kategori,Judul,URL,Sentimen,Skor Sentimen,Wilayah,Topik / Kata Kunci,Volume Pencarian,Judul Berita
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Polisi Perluas Pencarian Jurnalis Hilang Kontak - Helikopter Disiapkan,https://www.liputan6.com/news/read/8288827/polisi-perluas-pencarian-jurnalis-hilang-kontak-helikopter-disiapkan,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,DKI Gelontorkan Rp 90 Miliar untuk Bangun SJUT di 10 Ruas Jalan,https://www.liputan6.com/news/read/8288805/dki-gelontorkan-rp-90-miliar-untuk-bangun-sjut-di-10-ruas-jalan,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Kolaborasi Lintas Negara Jadi Kunci Hadapi Krisis Iklim di Asia Tenggara,https://www.liputan6.com/news/read/8288796/kolaborasi-lintas-negara-jadi-kunci-hadapi-krisis-iklim-di-asia-tenggara,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Pramono Anung Targetkan Kabel Semrawut Tuntas Lima Tahun,https://www.liputan6.com/news/read/8288790/pramono-anung-targetkan-kabel-semrawut-tuntas-lima-tahun,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Pramono Ungkap Nasib 29 Pelajar Usai Ikut Demo,https://www.liputan6.com/news/read/8288775/pramono-ungkap-nasib-29-pelajar-usai-ikut-demo,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Tim SAR Tambah Kapal Cari Jurnalis Hilang Kontak di Selat Sunda,https://www.liputan6.com/news/read/8288750/tim-sar-tambah-kapal-cari-jurnalis-hilang-kontak-di-selat-sunda,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Berharap Titik Terang - Istri Jurnalis Merdeka.com Ikut Pencarian,https://www.liputan6.com/news/read/8288699/berharap-titik-terang-istri-jurnalis-merdekacom-ikut-pencarian,Positif,100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Anak Krakatau Kembali Erupsi - Ini Hasil Pantauan Terbaru,https://www.liputan6.com/news/read/8288650/anak-krakatau-kembali-erupsi-ini-hasil-pantauan-terbaru,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Eks Menpora Dito Ariotedjo Bakal Dihadirkan di Sidang Kasus Kuota Haji Besok,https://www.liputan6.com/news/read/8288504/eks-menpora-dito-ariotedjo-bakal-dihadirkan-di-sidang-kasus-kuota-haji-besok,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Kecelakaan di Tol Wiyoto Wiyono - 3 Pekerja Proyek Tewas,https://www.liputan6.com/news/read/8288644/kecelakaan-di-tol-wiyoto-wiyono-3-pekerja-proyek-tewas,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Jurnalis Hilang Kontak di Selat Sunda - Warga Pesisir Ikut Bantu Pencarian,https://www.liputan6.com/news/read/8288637/jurnalis-hilang-kontak-di-selat-sunda-warga-pesisir-ikut-bantu-pencarian,Positif,100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Antisipasi Tsunami Dampak Erupsi Anak Krakatau - BNPB Cek Kesiapan Pesisir Banten,https://www.liputan6.com/news/read/8288621/antisipasi-tsunami-dampak-erupsi-anak-krakatau-bnpb-cek-kesiapan-pesisir-banten,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Berkas Kasus Taksi Green SM Tabrak KRL Dikirim Lagi ke Kejari Bekasi,https://www.liputan6.com/news/read/8288618/berkas-kasus-taksi-green-sm-tabrak-krl-dikirim-lagi-ke-kejari-bekasi,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Kebakaran Dapur Gizi RSUD Saiful Anwar Malang - Asap Sempat Masuk Ruang Anak,https://www.liputan6.com/news/read/8288603/kebakaran-dapur-gizi-rsud-saiful-anwar-malang-asap-sempat-masuk-ruang-anak,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Cerita Rafki - Menembus Sungai hingga Pegunungan Demi Bantu Korban Gempa NTT,https://www.liputan6.com/news/read/8288565/cerita-rafki-menembus-sungai-hingga-pegunungan-demi-bantu-korban-gempa-ntt,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Begini Kondisi Sebaran Debu Vulkanik Anak Krakatau Pagi Ini,https://www.liputan6.com/news/read/8288554/begini-kondisi-sebaran-debu-vulkanik-anak-krakatau-pagi-ini,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Dito Ariotedjo Jadi Saksi Sidang Korupsi Kuota Haji Hari Ini,https://www.liputan6.com/news/read/8288552/dito-ariotedjo-jadi-saksi-sidang-korupsi-kuota-haji-hari-ini,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Anggota TNI Diduga Aniaya Warga di Manggarai Barat,https://www.liputan6.com/news/read/8288547/anggota-tni-diduga-aniaya-warga-di-manggarai-barat,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Gempa Susulan di NTT Terus Terjadi - Ini Data Terbarunya,https://www.liputan6.com/news/read/8288538/gempa-susulan-di-ntt-terus-terjadi-ini-data-terbarunya,Negatif,-100.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Eks Dirut Bank BJB Yuddy Bantah Ada Aliran Dana Usai Diperiksa KPK,https://www.liputan6.com/news/read/8288537/eks-dirut-bank-bjb-yuddy-bantah-ada-aliran-dana-usai-diperiksa-kpk,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,KPK Dalami Pemberian dari Perusahaan ke Bupati Lombok Barat,https://www.liputan6.com/news/read/8288497/kpk-dalami-pemberian-dari-perusahaan-ke-bupati-lombok-barat,Netral,0.0,,,,
2026-09-11 08:51:56,iNews Nasional,Peristiwa & Hukum,Nasional Kronologi Penemuan Jaket Pelampung di Lokasi Pencarian Jurnalis iNews dan 4 Wartawan Hilang Kontak,https://www.inews.id/news/nasional/kronologi-penemuan-jaket-pelampung-di-lokasi-pencarian-jurnalis-inews-dan-4-wartawan-hilang-kontak,Netral,0.0,,,,
2026-09-11 08:51:56,Liputan6 News,Hukum & Politik,Kejagung Bantah BAP Tan Kian yang Beredar di Medsos Milik Tim 9,https://www.liputan6.com/news/read/8289335/kejagung-bantah-bap-tan-kian-yang-beredar-di-medsos-milik-tim-9,Netral,0.0,,,,
2026-09-11 08:51:56,SINDOnews Nasional,Nasional & Politik,Kapal OPV - Bukti Kapasitas Industri Pertahanan Swasta,https://nasional.sindonews.com/read/1468545/16/kapal-opv-bukti-kapasitas-industri-pertahanan-swasta-1728220250,Netral,0.0,,,,
2026-09-11 08:51:56,Kompas.com Nasional,Nasional & Kebijakan,4 Gunung Api Erupsi Bersamaan - Ini Penjelasan Badan Geologi dan Ahli Nasional,https://nasional.kompas.com/read/2026/09/07/16404061/4-gunung-api-erupsi-bersamaan-ini-penjelasan-badan-geologi-dan-ahli,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Exit Tol Sawangan Depok Macet - Penumpang TransJ Sampai Turun di Tengah Jalan,https://news.detik.com/berita/d-8657730/exit-tol-sawangan-depok-macet-penumpang-transj-sampai-turun-di-tengah-jalan,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Sitaan Duit Rp 1 Triliun Lebih Ditata Bak Kasur Saat Dipamerkan Jaksa,https://news.detik.com/berita/d-8657727/sitaan-duit-rp-1-triliun-lebih-ditata-bak-kasur-saat-dipamerkan-jaksa,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Anggota Baleg Sebut RUU Reforma Agraria Atasi Konflik Tanah Tumpang Tindih,https://news.detik.com/berita/d-8657722/anggota-baleg-sebut-ruu-reforma-agraria-atasi-konflik-tanah-tumpang-tindih,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Wamensos Agus Jabo: Sekolah Rakyat Harus Dikawal sebagai Program Strategis,https://news.detik.com/berita/d-8657715/wamensos-agus-jabo-sekolah-rakyat-harus-dikawal-sebagai-program-strategis,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Polda Riau Uji Coba Pemadaman Karhutla Pakai Metode X-Fire,https://news.detik.com/berita/d-8657710/polda-riau-uji-coba-pemadaman-karhutla-pakai-metode-x-fire,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,KPK Bongkar Peran Oknum DPRD Pemalang Terkait Kasus Pemerasan Bupati Anom,https://news.detik.com/berita/d-8657693/kpk-bongkar-peran-oknum-dprd-pemalang-terkait-kasus-pemerasan-bupati-anom,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Tito Minta Stakeholder Tapanuli Tengah Prioritaskan Penanganan Pascabencana,https://news.detik.com/berita/d-8657685/tito-minta-stakeholder-tapanuli-tengah-prioritaskan-penanganan-pascabencana,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,130 Nelayan Ikut Cari 5 Jurnalis-3 Kru Kapal Hilang di Sekitar Anak Krakatau,https://news.detik.com/berita/d-8657683/130-nelayan-ikut-cari-5-jurnalis-3-kru-kapal-hilang-di-sekitar-anak-krakatau,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Waka DPR Saan Mustopa Dorong Solusi Permanen Atasi Krisis Air Sukabumi,https://news.detik.com/berita/d-8657681/waka-dpr-saan-mustopa-dorong-solusi-permanen-atasi-krisis-air-sukabumi,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Geger Temuan Benda Mirip Bom Rakitan di Tasikmalaya - Polisi Turun Tangan,https://news.detik.com/berita/d-8657671/geger-temuan-benda-mirip-bom-rakitan-di-tasikmalaya-polisi-turun-tangan,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Selain di Dinas PUPR Muara Enim - KPK Geledah Rumah Tersangka Kasus Bupati Edison,https://news.detik.com/berita/d-8657652/selain-di-dinas-pupr-muara-enim-kpk-geledah-rumah-tersangka-kasus-bupati-edison,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Petaka Tronton Maut Tewaskan 3 Pekerja Proyek di Tol Jakut,https://news.detik.com/berita/d-8657627/petaka-tronton-maut-tewaskan-3-pekerja-proyek-di-tol-jakut,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Pemerintah Kebut Pemulihan Sekolah di Tapanuli Tengah,https://news.detik.com/berita/d-8657615/pemerintah-kebut-pemulihan-sekolah-di-tapanuli-tengah,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,KPK Geledah Rumah Mewah di Depok Terkait Kasus Suap Proyek Bupati Ade Kuswara,https://news.detik.com/berita/d-8657614/kpk-geledah-rumah-mewah-di-depok-terkait-kasus-suap-proyek-bupati-ade-kuswara,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,DWP Kemenkop Perkuat Sinergi Industri Kulit Garut Lewat Koperasi,https://news.detik.com/berita/d-8657610/dwp-kemenkop-perkuat-sinergi-industri-kulit-garut-lewat-koperasi,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Andre Rosiade Pastikan Percepatan Pembangunan Tol Ruas Bukittinggi-Sicincin,https://news.detik.com/berita/d-8657598/andre-rosiade-pastikan-percepatan-pembangunan-tol-ruas-bukittinggi-sicincin,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Pemilik Kapal Rombongan Jurnalis Pastikan Pelampung Temuan TNI AL Bukan Miliknya,https://news.detik.com/berita/d-8657596/pemilik-kapal-rombongan-jurnalis-pastikan-pelampung-temuan-tni-al-bukan-miliknya,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Cegah Kebakaran Lahan di Bogor - Polisi Minta Warga Lihat Titik Api Melapor,https://news.detik.com/berita/d-8657580/cegah-kebakaran-lahan-di-bogor-polisi-minta-warga-lihat-titik-api-melapor,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Al Azhar Bekasi Buka PMB 2027/2028 - Hadirkan Program Unggulan,https://news.detik.com/berita/d-8657576/al-azhar-bekasi-buka-pmb-2027-2028-hadirkan-program-unggulan,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Area Sabana Dekat Bukit Teletubbies Bromo Kebakaran,https://news.detik.com/berita/d-8657573/area-sabana-dekat-bukit-teletubbies-bromo-kebakaran,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Api Masih Nyala - 600 Personel Gabungan Dikerahkan Padamkan TPA Galuga Bogor,https://news.detik.com/berita/d-8657570/api-masih-nyala-600-personel-gabungan-dikerahkan-padamkan-tpa-galuga-bogor,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Maksimalkan Potensi Klungkung - Kemensos Siapkan Program Pemberdayaan,https://news.detik.com/berita/d-8657563/maksimalkan-potensi-klungkung-kemensos-siapkan-program-pemberdayaan,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,TNI AL Temukan Pelampung-Botol Saat Cari Jurnalis-Kru Kapal yang Hilang Kontak,https://news.detik.com/berita/d-8657559/tni-al-temukan-pelampung-botol-saat-cari-jurnalis-kru-kapal-yang-hilang-kontak,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Uji Coba Perdana LRT Kelapa Gading-Manggarai - Waktu Tempuh 28 Menit,https://news.detik.com/berita/d-8657556/uji-coba-perdana-lrt-kelapa-gading-manggarai-waktu-tempuh-28-menit,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Iming-iming Trump: Rp 87 Juta/Orang Jika Republik Menang Pemilu,https://news.detik.com/internasional/d-8657846/iming-iming-trump-rp-87-juta-orang-jika-republik-menang-pemilu,Positif,100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Trump Anggap Perang Iran Sebagai 'Hal Kecil' Bagi AS,https://news.detik.com/internasional/d-8649255/trump-anggap-perang-iran-sebagai-hal-kecil-bagi-as,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Terhimpit Tekanan Ekonomi AS - Iran Naikkan Harga Bensin,https://news.detik.com/internasional/d-8651866/terhimpit-tekanan-ekonomi-as-iran-naikkan-harga-bensin,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,KPK Ungkap Eks Kakanwil Pajak Haniv Deposit Uang Gratifikasi ke Sejumlah Bank,https://news.detik.com/berita/d-8657738/kpk-ungkap-eks-kakanwil-pajak-haniv-deposit-uang-gratifikasi-ke-sejumlah-bank,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Ini Biang Kerok Exit Tol Sawangan Depok Macet Parah,https://news.detik.com/berita/d-8657742/ini-biang-kerok-exit-tol-sawangan-depok-macet-parah,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Hari Ke-3 Pencarian 5 Jurnalis Hilang Masih Nihil - Drone Terkendala Abu Vulkanik,https://news.detik.com/berita/d-8657749/hari-ke-3-pencarian-5-jurnalis-hilang-masih-nihil-drone-terkendala-abu-vulkanik,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Ada Mobil Terbakar - Lalin Slipi Arah Tomang Macet Pagi Ini,https://news.detik.com/berita/d-8657868/ada-mobil-terbakar-lalin-slipi-arah-tomang-macet-pagi-ini,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Truk Tabrak Truk di Tol Sergai Sumut - 3 Orang Tewas,https://news.detik.com/berita/d-8656261/truk-tabrak-truk-di-tol-sergai-sumut-3-orang-tewas,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Demokrat Tegaskan Pidato AHY soal Kekuasaan Tak Terkait Pilpres 2029,https://news.detik.com/berita/d-8653181/demokrat-tegaskan-pidato-ahy-soal-kekuasaan-tak-terkait-pilpres-2029,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Ditanya Kapan Periksa Menhut Terkait Amplop - Ketua KPK Bilang Begini,https://news.detik.com/berita/d-8653228/ditanya-kapan-periksa-menhut-terkait-amplop-ketua-kpk-bilang-begini,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Sahroni Minta Abah Setu Ditersangkakan Meski Minta Maaf Usai Hina Nabi,https://news.detik.com/berita/d-8657915/sahroni-minta-abah-setu-ditersangkakan-meski-minta-maaf-usai-hina-nabi,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,MUI Maafkan Abah Setu Usai Diduga Hina Nabi - Minta Proses Hukum Tetap Jalan,https://news.detik.com/berita/d-8657900/mui-maafkan-abah-setu-usai-diduga-hina-nabi-minta-proses-hukum-tetap-jalan,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Abah Setu Minta Maaf Buntut Hina Nabi hingga Digeruduk Warga Bekasi,https://news.detik.com/berita/d-8657619/abah-setu-minta-maaf-buntut-hina-nabi-hingga-digeruduk-warga-bekasi,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Siswi Diduga Hilang Ingatan Usai Keracunan MBG - BGN Diminta Beri Kompensasi Penuh,https://news.detik.com/berita/d-8657909/siswi-diduga-hilang-ingatan-usai-keracunan-mbg-bgn-diminta-beri-kompensasi-penuh,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,1 Pegawai Pemkab Jayawijaya yang Tewas Ditembak KKB Baru 2 Bulan Jadi CPNS,https://news.detik.com/berita/d-8657896/1-pegawai-pemkab-jayawijaya-yang-tewas-ditembak-kkb-baru-2-bulan-jadi-cpns,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Saat Anker Pink Line Serasa Tiap Hari ke Bandara,https://news.detik.com/berita/d-8657895/saat-anker-pink-line-serasa-tiap-hari-ke-bandara,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Tak Hanya SAR - Nelayan Ikut Cari Jurnalis-Kru Hilang di Selat Sunda,https://news.detik.com/berita/d-8657674/tak-hanya-sar-nelayan-ikut-cari-jurnalis-kru-hilang-di-selat-sunda,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,3 Gunung Api Erupsi Pagi Ini: Gunung Ibu - Ili Lewotolok - dan Semeru,https://news.detik.com/berita/d-8657889/3-gunung-api-erupsi-pagi-ini-gunung-ibu-ili-lewotolok-dan-semeru,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,3 Pegawai Pemkab Jayawijaya Tewas Ditembak KKB saat Perjalanan Dinas,https://news.detik.com/berita/d-8657869/3-pegawai-pemkab-jayawijaya-tewas-ditembak-kkb-saat-perjalanan-dinas,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Kelakuan Sejoli di Jakbar Bunuh Bayi Baru Lahir karena Takut Ketahuan,https://news.detik.com/berita/d-8657864/kelakuan-sejoli-di-jakbar-bunuh-bayi-baru-lahir-karena-takut-ketahuan,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Sabana Dekat Bukit Teletubbies Kebakaran - Akses Bromo Via Jemplang Ditutup,https://news.detik.com/berita/d-8657750/sabana-dekat-bukit-teletubbies-kebakaran-akses-bromo-via-jemplang-ditutup,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Gunung Ili Lewotolok Erupsi Disertai Dentuman - Muntahkan Kolam Abu 600 Meter,https://news.detik.com/berita/d-8657841/gunung-ili-lewotolok-erupsi-disertai-dentuman-muntahkan-kolam-abu-600-meter,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Komisi V DPR Minta Pengawasan Anak Krakatau Diperkuat Meski Erupsi Menurun,https://news.detik.com/berita/d-8657828/komisi-v-dpr-minta-pengawasan-anak-krakatau-diperkuat-meski-erupsi-menurun,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Menanti Kabar Baik Jurnalis Hilang saat Liput Anak Krakatau,https://news.detik.com/berita/d-8657818/menanti-kabar-baik-jurnalis-hilang-saat-liput-anak-krakatau,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Cerita Bos Sound Horeg Dimarahi Istri 24 Jam Usai Sebut MUI Jatim 'Goblok',https://news.detik.com/berita/d-8657811/cerita-bos-sound-horeg-dimarahi-istri-24-jam-usai-sebut-mui-jatim-goblok,Positif,40.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Pria di Sumsel Jadi Tersangka Karhutla - Sengaja Bakar Lahan untuk Tanam Sawit,https://news.detik.com/berita/d-8657803/pria-di-sumsel-jadi-tersangka-karhutla-sengaja-bakar-lahan-untuk-tanam-sawit,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,3 Pegawai Pemkab Jayawijaya Tewas Ditembak KKB - Pelaku 8 Orang,https://news.detik.com/berita/d-8657799/3-pegawai-pemkab-jayawijaya-tewas-ditembak-kkb-pelaku-8-orang,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Lansia di Garut Tewas Dibunuh Pria Mabuk - Kepala Dihantam Bongkahan Batu,https://news.detik.com/berita/d-8657790/lansia-di-garut-tewas-dibunuh-pria-mabuk-kepala-dihantam-bongkahan-batu,Negatif,-100.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Pria Blitar Tewas di Kamar Kos Bareng Teman Wanita - Diduga Overdosis Obat Kuat,https://news.detik.com/berita/d-8657787/pria-blitar-tewas-di-kamar-kos-bareng-teman-wanita-diduga-overdosis-obat-kuat,Negatif,-100.0,,,,
2026-09-11 08:51:56,SINDOnews Nasional,Nasional & Politik,Kapal BHO untuk Perkuat Pertahanan Laut,https://nasional.sindonews.com/read/1472875/16/kapal-bho-untuk-perkuat-pertahanan-laut-1728918652,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Jaksa Ungkap Surat Yaqut ke Menteri Saudi soal Kuota Haji Tambahan 50:50,https://news.detik.com/berita/d-8657775/jaksa-ungkap-surat-yaqut-ke-menteri-saudi-soal-kuota-haji-tambahan-50-50,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,3 Tahun Buron - Erick Soedjasa Tersangka Penipuan Rp 37 M Ditangkap Bareskrim,https://news.detik.com/berita/d-8657758/3-tahun-buron-erick-soedjasa-tersangka-penipuan-rp-37-m-ditangkap-bareskrim,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Lahan Ilalang di Bogor Terbakar gegara Warga Bakar Rumput Usai Bersih-bersih,https://news.detik.com/berita/d-8657751/lahan-ilalang-di-bogor-terbakar-gegara-warga-bakar-rumput-usai-bersih-bersih,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Dimintai Uang Oleh-oleh - Gus Alex Beri 24 Panja DPR 1.500 Riyal Per Orang,https://news.detik.com/berita/d-8647635/dimintai-uang-oleh-oleh-gus-alex-beri-24-panja-dpr-1-500-riyal-per-orang,Netral,0.0,,,,
2026-09-11 08:51:56,detikNews,Berita & Peristiwa,Waka Komisi VIII DPR Dorong Peternak Lokal Diutamakan Jadi Pemasok Bahan MBG,https://news.detik.com/berita/d-8657784/waka-komisi-viii-dpr-dorong-peternak-lokal-diutamakan-jadi-pemasok-bahan-mbg,Netral,0.0,,,,
2026-09-11 08:51:56,Kompas.com Nasional,Nasional & Kebijakan,Gibran Cek Karhutla di Kalimantan: Minta Maaf soal Asap hingga Janjikan Perlindungan Satwa Nasional,https://nasional.kompas.com/read/2026/09/11/08352001/gibran-cek-karhutla-di-kalimantan-minta-maaf-soal-asap-hingga-janjikan,Netral,0.0,,,,
2026-09-11 08:51:56,Kompas.com Nasional,Nasional & Kebijakan,10 Sekolah 1.000 Siswa di Lahan 2.559 Meter Persegi - Warga Tangsel Bilang 'Tak Masuk Akal' Megapolitan,https://megapolitan.kompas.com/read/2026/09/10/09405131/sekolah-1000-siswa-di-lahan-2559-meter-persegi-warga-tangsel-bilang-tak,Netral,0.0,,,,
2026-09-11 08:51:56,SINDOnews Nasional,Nasional & Politik,81 -1% Wilayah Indonesia Masih Berada di Musim Kemarau,https://nasional.sindonews.com/read/1748625/15/811-wilayah-indonesia-masih-berada-di-musim-kemarau-1789088970,Netral,0.0,,,,
2026-09-11 08:51:56,SINDOnews Nasional,Nasional & Politik,Prabowo Terbitkan Inpres 11/2026 - Larang Bakar Hutan untuk Buka Lahan,https://nasional.sindonews.com/read/1748065/12/prabowo-terbitkan-inpres-112026-larang-bakar-hutan-untuk-buka-lahan-1788944994,Netral,0.0,,,,
